LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	249	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	250	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	257	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	259	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	260	 giban_not_benefited 	0.11	160	13.1701	1.1429	1.0535	0.01	1	9.0909
hwasun_infra	261	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	262	 giban_not_benefited 	0.04	160	14.1421	2	1.2314	0	0	0
hwasun_infra	264	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	266	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	267	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	269	 giban_not_benefited 	0.11	240	16.9587	1.7143	1.1693	0	0	0
hwasun_infra	270	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	271	 giban_not_benefited 	0.06	180	13.7268	1.8	1.1902	0	0	0
hwasun_infra	272	 giban_not_benefited 	0.04	160	14.1421	2	1.2314	0	0	0
hwasun_infra	273	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	274	 giban_not_benefited 	0.03	120	9.4281	1.5	1.1926	0	0	0
hwasun_infra	279	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	280	 giban_not_benefited 	0.1	220	18.6916	1.5714	1.1602	0	0	0
hwasun_infra	281	 giban_not_benefited 	0.04	160	14.1421	2	1.2314	0	0	0
hwasun_infra	282	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	283	 giban_not_benefited 	0.03	80	6.6667	1	1.0504	0	0	0
hwasun_infra	284	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	292	 giban_not_benefited 	0.11	240	19.3551	1.7143	1.1693	0	0	0
hwasun_infra	302	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	314	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
