LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
naju_pibok	342	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	345	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	346	 cls_9 	0.37	480	26.6837	1.8462	1.1654	0.16	1	43.2432
naju_pibok	347	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	348	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	349	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	350	 cls_9 	0.06	160	12.996	1.6	1.1533	0	0	0
naju_pibok	351	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	352	 cls_9 	0.04	120	11.4412	1.5	1.1353	0	0	0
naju_pibok	353	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	354	 cls_9 	0.06	240	18.1925	2.4	1.2801	0	0	0
naju_pibok	355	 cls_9 	0.04	160	14.1421	2	1.2314	0	0	0
naju_pibok	356	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	357	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	358	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	359	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	362	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	364	 cls_9 	0.04	100	10	1.25	1.0745	0	0	0
naju_pibok	365	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	370	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	371	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	377	 cls_9 	0.06	220	18.3478	2.2	1.2529	0	0	0
naju_pibok	378	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	381	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	382	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	383	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	385	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	388	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	389	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	390	 cls_9 	0.06	220	18.3478	2.2	1.2529	0	0	0
naju_pibok	391	 cls_9 	0.05	200	15.5478	2	1.259	0	0	0
naju_pibok	394	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	395	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	396	 cls_9 	0.05	160	14.0505	1.6	1.1872	0	0	0
naju_pibok	399	 cls_9 	0.04	120	11.4412	1.5	1.1353	0	0	0
naju_pibok	400	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	402	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	404	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	405	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	406	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	407	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	408	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	409	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	410	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	412	 cls_9 	0.39	620	30.432	2.3846	1.2199	0.06	1	15.3846
naju_pibok	413	 cls_9 	0.33	920	58.9039	3.8333	1.3425	0	0	0
naju_pibok	414	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	415	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	416	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	421	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	422	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	423	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	424	 cls_9 	0.05	100	8.4931	1	1.0359	0	0	0
naju_pibok	425	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	428	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	429	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	432	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	433	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	434	 cls_9 	0.13	180	14.673	1.125	1.0618	0.02	1	15.3846
naju_pibok	435	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	436	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	437	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	438	 cls_9 	0.04	120	11.4412	1.5	1.1353	0	0	0
naju_pibok	444	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	445	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	446	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	447	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	448	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	449	 cls_9 	0.04	140	11.5139	1.75	1.1868	0	0	0
naju_pibok	452	 cls_9 	0.13	260	23.4721	1.625	1.1644	0	0	0
naju_pibok	453	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	454	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	455	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	456	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	457	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	459	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	461	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	462	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	464	 cls_9 	0.11	320	24.7767	2.2857	1.2515	0	0	0
naju_pibok	465	 cls_9 	0.04	100	8.8379	1.25	1.0745	0	0	0
naju_pibok	467	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	468	 cls_9 	0.28	580	70	2.6364	1.254	0	0	0
naju_pibok	469	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	470	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	473	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	474	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	477	 cls_9 	0.1	300	27.9018	2.1429	1.25	0	0	0
naju_pibok	478	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	479	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	480	 cls_9 	0.04	100	10	1.25	1.0745	0	0	0
naju_pibok	481	 cls_9 	0.09	200	22.2222	1.6667	1.1502	0	0	0
naju_pibok	482	 cls_9 	0.05	160	13.7967	1.6	1.1872	0	0	0
naju_pibok	483	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	485	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	486	 cls_9 	0.04	100	10	1.25	1.0745	0	0	0
naju_pibok	489	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	490	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	491	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	493	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	494	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	495	 cls_9 	0.11	140	12.5309	1	1.0154	0.02	1	18.1818
naju_pibok	498	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	499	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	501	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	502	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	505	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	506	 cls_9 	0.42	1080	88.7772	4.1538	1.3421	0	0	0
naju_pibok	507	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	508	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	509	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	512	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	513	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	514	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	518	 cls_9 	0.03	120	9.4281	1.5	1.1926	0	0	0
naju_pibok	519	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	520	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	521	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	522	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	523	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	524	 cls_9 	0.13	280	19.8336	1.75	1.1851	0.01	1	7.6923
naju_pibok	525	 cls_9 	0.1	300	27.9018	2.1429	1.25	0	0	0
naju_pibok	526	 cls_9 	0.02	80	7.0711	1.3333	1.1308	0	0	0
naju_pibok	527	 cls_9 	0.02	60	5	1	1.0222	0	0	0
naju_pibok	528	 cls_9 	0.01	40	5	1	1	0	0	0
naju_pibok	529	 cls_9 	0.01	40	5	1	1	0	0	0
